dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1723082400,2024-08-08 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.46,,23.7,26.41,24.98,26.22,1013,,,90,1.34,45,1.79,0.13,,,,99,500,Rain,light rain,10n
1723086000,2024-08-08 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.13,,23.56,26.07,24.76,26,1013,,,91,1.34,143,2.24,0.23,,,,100,500,Rain,light rain,10n
1723089600,2024-08-08 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.32,10000,23.37,26.23,24.76,25.85,1013,,,89,5.66,130,,0.17,,,,100,500,Rain,light rain,10n
1723093200,2024-08-08 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.32,10000,23.56,26.26,24.76,25.85,1013,,,90,5.14,100,,0.1,,,,100,500,Rain,light rain,10n
1723096800,2024-08-08 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.8,10000,22.86,25.66,24.21,25.85,1013,,,89,6.17,100,,1.52,,,,100,501,Rain,moderate rain,10n
1723100400,2024-08-08 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.37,6437,22.62,25.21,23.87,24.89,1013,,,90,5.66,90,9.26,1.1,,,,100,501,Rain,moderate rain,10n
1723104000,2024-08-08 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.66,4828,22.64,24.54,23.31,24,1013,,,94,5.14,60,,14.26,,,,100,701,Mist,mist,50n
1723104000,2024-08-08 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.66,4828,22.64,24.54,23.31,24,1013,,,94,5.14,60,,14.26,,,,100,502,Rain,heavy intensity rain,10n
1723107600,2024-08-08 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.13,6437,22.28,23.98,22.76,23.85,1013,,,95,4.12,90,,5.11,12.45,,,100,502,Rain,heavy intensity rain,10n
1723107600,2024-08-08 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.13,6437,22.28,23.98,22.76,23.85,1013,,,95,4.12,90,,5.11,12.45,,,100,701,Mist,mist,50n
1723111200,2024-08-08 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.27,4023,22.6,24.16,22.76,23.85,1014,,,96,4.12,70,,1.57,,,,100,501,Rain,moderate rain,10n
1723111200,2024-08-08 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.27,4023,22.6,24.16,22.76,23.85,1014,,,96,4.12,70,,1.57,,,,100,701,Mist,mist,50n
1723114800,2024-08-08 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.36,9656,22.69,24.26,22.89,23.85,1014,,,96,4.12,70,,0.66,,,,100,300,Drizzle,light intensity drizzle,09d
1723114800,2024-08-08 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.36,9656,22.69,24.26,22.89,23.85,1014,,,96,4.12,70,,0.66,,,,100,701,Mist,mist,50d
1723114800,2024-08-08 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.36,9656,22.69,24.26,22.89,23.85,1014,,,96,4.12,70,,0.66,,,,100,500,Rain,light rain,10d
1723118400,2024-08-08 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.59,,22.91,24.51,23.1,24.33,1014,,,96,1.79,77,4.02,0.34,,,,100,500,Rain,light rain,10d
1723122000,2024-08-08 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.9,,23.05,24.83,23.44,24.89,1014,,,95,2.24,89,4.92,0.25,,,,100,500,Rain,light rain,10d
1723125600,2024-08-08 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.75,10000,23.54,25.71,23.44,25.85,1014,,,93,4.63,100,,0.9,,,,100,500,Rain,light rain,10d
1723129200,2024-08-08 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.31,,23.73,26.27,24.21,26.05,1014,,,91,3.13,75,5.36,0.68,,,,100,500,Rain,light rain,10d
1723132800,2024-08-08 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.31,,23.73,26.27,24,26,1014,,,91,1.79,79,2.68,0.14,,,,100,500,Rain,light rain,10d
1723136400,2024-08-08 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.31,10000,23.92,26.3,24.76,25.85,1014,,,92,4.12,80,,3.05,,,,100,501,Rain,moderate rain,10d
1723140000,2024-08-08 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.82,,24.6,26.89,24.55,26.06,1013,,,93,2.24,75,3.13,0.25,,,,100,500,Rain,light rain,10d
1723143600,2024-08-08 19:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.51,9656,24.29,26.54,24.55,26.05,1013,,,93,4.63,80,,1.18,,,,100,501,Rain,moderate rain,10d
1723143600,2024-08-08 19:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.51,9656,24.29,26.54,24.55,26.05,1013,,,93,4.63,80,,1.18,,,,100,701,Mist,mist,50d
1723147200,2024-08-08 20:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.65,,24.43,26.7,24.55,26.05,1013,,,93,0.89,89,0.89,1.07,,,,100,501,Rain,moderate rain,10d
1723150800,2024-08-08 21:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.72,,24.68,26.8,24.76,26.06,1013,,,94,1.34,71,1.79,3.77,,,,100,501,Rain,moderate rain,10d
1723154400,2024-08-08 22:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.53,,24.67,26.62,24.76,26,1013,,,95,1.79,53,3.13,0.85,,,,100,500,Rain,light rain,10d
1723158000,2024-08-08 23:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.57,,24.53,26.64,25.32,26.04,1012,,,94,1.34,54,1.34,0.51,,,,100,500,Rain,light rain,10d
1723161600,2024-08-09 00:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.57,,24.53,26.64,25.32,26.04,1012,,,94,1.34,67,1.34,0.25,,,,100,500,Rain,light rain,10d
1723165200,2024-08-09 01:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.56,,24.7,26.65,25.11,25.73,1012,,,95,2.24,136,2.68,1.56,,,,100,501,Rain,moderate rain,10n
1723168800,2024-08-09 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.57,,24.71,26.66,25.32,26.04,1012,,,95,2.24,98,2.68,1.1,,,,100,501,Rain,moderate rain,10n
1723172400,2024-08-09 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.66,,24.62,26.74,25.11,26.09,1011,,,94,2.68,147,5.81,0.76,,,,100,500,Rain,light rain,10n
1723176000,2024-08-09 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.93,8047,24.71,27.01,25.32,26.85,1011,,,93,6.17,120,,0.83,,,,100,500,Rain,light rain,10n
1723176000,2024-08-09 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.93,8047,24.71,27.01,25.32,26.85,1011,,,93,6.17,120,,0.83,,,,100,701,Mist,mist,50n
1723179600,2024-08-09 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.13,10000,24.73,26.13,25.32,26.85,1010,,,92,6.69,150,12.35,2.03,,,,100,501,Rain,moderate rain,10n
1723183200,2024-08-09 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.13,10000,24.73,26.13,25.11,26.85,1009,,,92,5.14,150,10.29,0.11,,,,100,500,Rain,light rain,10n
1723186800,2024-08-09 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.24,10000,24.65,26.24,25.11,26.85,1008,,,91,8.23,150,12.35,0.45,,,,75,500,Rain,light rain,10n
1723190400,2024-08-09 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.63,,24.85,26.63,25.88,27.15,1008,,,90,2.68,114,4.02,0.15,,,,100,500,Rain,light rain,10n
1723194000,2024-08-09 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.83,10000,24.48,29.98,25.88,27.85,1007,,,87,6.69,150,13.38,0.25,,,,75,500,Rain,light rain,10n
1723197600,2024-08-09 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.27,10000,24.13,30.69,25.67,27.85,1007,,,83,10.8,150,18.01,0.35,,,,75,500,Rain,light rain,10n
1723201200,2024-08-09 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.16,6437,24.39,26.16,25.67,26.85,1007,,,90,10.29,150,14.92,2.43,,,,100,501,Rain,moderate rain,10d
1723204800,2024-08-09 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.16,3219,24.2,26.16,25.11,26.85,1007,,,89,7.72,160,12.35,3.61,,,,100,501,Rain,moderate rain,10d
1723208400,2024-08-09 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.32,6437,24.28,26.36,24.55,26.05,1007,,,94,9.26,200,14.4,21.4,,,,100,503,Rain,very heavy rain,10d
1723212000,2024-08-09 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.44,,24.4,26.49,24.55,26.05,1007,,,94,4.02,116,4.92,4.45,,,,99,502,Rain,heavy intensity rain,10d
1723215600,2024-08-09 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.36,10000,23.78,26.33,24.21,25.85,1008,,,91,7.2,190,11.32,0.89,42.93,,,100,500,Rain,light rain,10d
1723219200,2024-08-09 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.6,10000,23.27,26.49,24.21,26.85,1008,,,87,7.72,190,12.35,0.25,,,,100,500,Rain,light rain,10d
1723222800,2024-08-09 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.02,6437,23.63,25.98,23.65,25.85,1008,,,92,6.69,200,12.35,1.57,,,,100,501,Rain,moderate rain,10d
1723226400,2024-08-09 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.43,,23.4,25.38,23.44,24.92,1008,,,94,2.24,249,6.71,1.84,,,,100,501,Rain,moderate rain,10d
1723230000,2024-08-09 19:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.42,10000,23.84,26.39,24.76,25.85,1008,,,91,5.66,200,,0.3,,,,100,500,Rain,light rain,10d
1723233600,2024-08-09 20:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.55,10000,23.97,26.54,24.55,26.04,1009,,,91,5.14,210,8.75,,,,,100,804,Clouds,overcast clouds,04d
1723237200,2024-08-09 21:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.88,10000,24.72,30.2,26.61,27.7,1009,,,88,3.6,190,,0.11,,,,100,500,Rain,light rain,10d
1723240800,2024-08-09 22:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.78,10000,25.02,32.28,27.54,28.26,1009,,,85,5.66,200,,0.25,,,,100,500,Rain,light rain,10d
1723244400,2024-08-09 23:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.2,10000,25.24,33.29,27.85,28.28,1010,,,84,5.66,190,,1.18,,,,75,501,Rain,moderate rain,10d
1723248000,2024-08-10 00:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.66,10000,25.1,32.1,26.99,27.85,1010,,,86,4.63,190,,2.47,,,,75,501,Rain,moderate rain,10d
1723251600,2024-08-10 01:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.22,10000,24.87,31.02,26.22,27.85,1011,,,87,4.12,180,,0.75,,,,75,500,Rain,light rain,10n
1723255200,2024-08-10 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.6,10000,24.82,26.6,25.32,26.85,1012,,,90,3.09,200,,,,,,75,803,Clouds,broken clouds,04n
1723258800,2024-08-10 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.44,10000,24.85,26.44,25.32,26.85,1012,,,91,2.57,210,,,,,,40,802,Clouds,scattered clouds,03n
1723262400,2024-08-10 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26,10000,24.78,26,24.76,26.28,1012,,,93,2.06,220,,,,,,20,801,Clouds,few clouds,02n
1723266000,2024-08-10 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.5,10000,24.46,26.56,24.21,25.85,1013,,,94,0.89,179,0.89,,,,,40,802,Clouds,scattered clouds,03n
1723269600,2024-08-10 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.52,10000,24.12,26.53,24.37,25.85,1013,,,92,2.06,240,,,,,,75,803,Clouds,broken clouds,04n
1723273200,2024-08-10 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.92,10000,23.53,25.87,23.65,25.85,1013,,,92,0,0,,,,,,75,803,Clouds,broken clouds,04n
1723276800,2024-08-10 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.91,,22.53,24.76,23.1,24.33,1013,,,92,2.03,336,,,,,,9,800,Clear,sky is clear,01n
1723280400,2024-08-10 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.42,10000,21.69,24.17,22.54,23.85,1014,,,90,3.09,330,,,,,,20,801,Clouds,few clouds,02n
1723284000,2024-08-10 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.03,,20.85,22.72,21.99,22.7,1014,,,93,1.57,315,,,,,,45,802,Clouds,scattered clouds,03n
1723287600,2024-08-10 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.45,,21.53,24.17,22.33,23.5,1015,,,89,1.58,314,,,,,,61,803,Clouds,broken clouds,04d
1723291200,2024-08-10 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.1,10000,22.21,25.86,22.54,25.85,1015,,,84,1.54,360,,,,,,75,803,Clouds,broken clouds,04d
1723294800,2024-08-10 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.9,10000,21.87,29.01,26.09,27.17,1015,,,74,0.45,292,0.89,,,,,40,802,Clouds,scattered clouds,03d
1723298400,2024-08-10 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.86,10000,20.85,31.1,27.76,29.94,1015,,,62,2.06,0,,,,,,40,802,Clouds,scattered clouds,03d
1723302000,2024-08-10 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,30.09,10000,20.35,32.22,28.85,30.73,1016,,,56,2.57,20,,,,,,20,801,Clouds,few clouds,02d
1723305600,2024-08-10 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,31.08,10000,20.07,33.16,29.73,31.84,1016,,,52,2.24,128,4.02,,,,,40,802,Clouds,scattered clouds,03d
1723309200,2024-08-10 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,30.21,10000,20.46,32.43,28.44,30.73,1015,,,56,4.12,350,,,,,,75,803,Clouds,broken clouds,04d
1723312800,2024-08-10 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,31.76,10000,20.06,33.93,30.29,32.7,1015,,,50,2.57,0,,,,,,40,802,Clouds,scattered clouds,03d
1723316400,2024-08-10 19:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,31.77,10000,16.9,32.12,30.67,31.85,1015,,,41,2.06,310,,,,,,75,803,Clouds,broken clouds,04d
1723320000,2024-08-10 20:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,31.44,10000,19.76,33.36,30.67,31.85,1014,,,50,3.09,0,,,,,,40,802,Clouds,scattered clouds,03d
1723323600,2024-08-10 21:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,32.07,10000,20.66,34.74,30.11,32.73,1014,,,51,2.06,0,,,,,,40,802,Clouds,scattered clouds,03d
1723327200,2024-08-10 22:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,30.99,10000,19.98,33,29.92,31.09,1014,,,52,1.54,150,,,,,,40,802,Clouds,scattered clouds,03d
1723330800,2024-08-10 23:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.86,10000,20.59,30.95,28.81,29,1014,,,61,3.6,170,,,,,,40,802,Clouds,scattered clouds,03d
1723334400,2024-08-11 00:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,29.4,10000,20.28,31.39,27.89,29.61,1014,,,58,3.09,190,,,,,,40,802,Clouds,scattered clouds,03d
1723338000,2024-08-11 01:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.75,10000,21.78,30.19,25.88,28.31,1015,,,70,2.06,200,,,,,,40,802,Clouds,scattered clouds,03n
1723341600,2024-08-11 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.45,10000,21.26,29.54,24.92,27.85,1016,,,69,4.63,330,,1.02,,,,75,501,Rain,moderate rain,10n
1723345200,2024-08-11 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.18,10000,20.9,23.83,22.11,24.06,1016,,,87,3.09,330,,7.54,10.92,,,100,502,Rain,heavy intensity rain,10n
1723348800,2024-08-11 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.91,10000,18.89,22.32,20.67,22.85,1016,,,83,6.69,330,10.8,1.27,,,,75,501,Rain,moderate rain,10n
1723352400,2024-08-11 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.47,10000,18.44,22.81,21.04,23.28,1016,,,78,3.09,40,,,,,,75,803,Clouds,broken clouds,04n
1723356000,2024-08-11 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.79,10000,18.58,22.17,20.88,22.17,1016,,,82,2.57,350,,,,,,40,802,Clouds,scattered clouds,03n
1723359600,2024-08-11 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.69,10000,18.68,22.08,19.92,22.39,1016,,,83,3.09,340,,,,,,75,803,Clouds,broken clouds,04n
1723363200,2024-08-11 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.36,,18.92,21.8,19.76,21.84,1016,,,86,2.39,2,,,,,,100,804,Clouds,overcast clouds,04n
1723366800,2024-08-11 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.65,,18.77,21.09,19.55,21.28,1017,,,89,2.02,354,,,,,,96,804,Clouds,overcast clouds,04n
1723370400,2024-08-11 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.88,10000,18.45,21.27,19,21.85,1017,,,86,3.6,330,,,,,,75,803,Clouds,broken clouds,04n
1723374000,2024-08-11 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.09,10000,18.09,21.42,19,21.85,1018,,,83,0,0,,,,,,75,803,Clouds,broken clouds,04d
1723377600,2024-08-11 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.03,10000,17.81,22.3,19.21,22.85,1018,,,77,2.57,320,,,,,,75,803,Clouds,broken clouds,04d
1723381200,2024-08-11 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.79,10000,17.3,23.97,21.59,24.06,1018,,,67,2.57,360,,,,,,75,803,Clouds,broken clouds,04d
1723384800,2024-08-11 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.03,10000,16.99,25.18,23.81,25.51,1018,,,61,3.6,350,,,,,,75,803,Clouds,broken clouds,04d
1723388400,2024-08-11 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.92,10000,15.61,25.95,24.92,26.62,1018,,,53,3.09,360,,,,,,75,803,Clouds,broken clouds,04d
1723392000,2024-08-11 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.45,10000,16.68,26.45,26.09,27.11,1018,,,55,2.57,340,,,,,,75,803,Clouds,broken clouds,04d
1723395600,2024-08-11 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.11,10000,15.16,27.4,26.4,27.72,1018,,,48,3.6,310,8.23,,,,,75,803,Clouds,broken clouds,04d
1723399200,2024-08-11 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.93,10000,14.2,27.81,26.78,28.78,1016,,,43,1.54,0,,,,,,40,802,Clouds,scattered clouds,03d
1723402800,2024-08-11 19:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.74,10000,14.57,28.52,26.99,29.39,1016,,,42,5.14,260,,,,,,20,801,Clouds,few clouds,02d
1723406400,2024-08-11 20:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,29.64,10000,14.22,29.18,28.44,30.48,1016,,,39,3.09,0,,,,,,20,801,Clouds,few clouds,02d
1723410000,2024-08-11 21:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,29.31,10000,14.32,28.93,27.89,29.94,1016,,,40,3.09,0,,,,,,20,801,Clouds,few clouds,02d
1723413600,2024-08-11 22:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.75,10000,15.3,28.72,26.43,29.61,1015,,,44,4.63,350,,,,,,40,802,Clouds,scattered clouds,03d
1723417200,2024-08-11 23:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.85,10000,15.51,28.04,25.88,28.28,1015,,,47,4.12,360,,,,,,20,801,Clouds,few clouds,02d
1723420800,2024-08-12 00:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,26.61,10000,14.38,26.61,25.48,26.84,1016,,,47,2.57,350,,,,,,20,801,Clouds,few clouds,02d
1723424400,2024-08-12 01:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,24.99,,16.69,25.11,22.54,25.51,1016,,,60,1.24,108,,,,,,1,800,Clear,sky is clear,01n
1723428000,2024-08-12 02:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.46,10000,16.02,23.51,21.59,23.87,1017,,,63,1.54,180,,,,,,20,801,Clouds,few clouds,02n
1723431600,2024-08-12 03:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.88,,16.43,22.97,20.48,23.31,1017,,,67,0.27,18,,,,,,35,802,Clouds,scattered clouds,03n
1723435200,2024-08-12 04:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.01,10000,16.51,22.12,19.92,22.85,1017,,,71,3.09,330,,,,,,75,803,Clouds,broken clouds,04n
1723438800,2024-08-12 05:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.42,10000,16.6,21.55,19.37,22.16,1017,,,74,0,0,,,,,,75,803,Clouds,broken clouds,04n
1723442400,2024-08-12 06:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.02,,16.84,21.19,18.81,22.16,1017,,,77,0.45,152,0.45,,,,,43,802,Clouds,scattered clouds,03n
1723446000,2024-08-12 07:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.96,10000,16.98,21.15,19.55,21.62,1017,,,78,3.6,340,,,,,,75,803,Clouds,broken clouds,04n
1723449600,2024-08-12 08:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.48,10000,16.52,20.62,18.26,21.06,1017,,,78,1.54,360,,,,,,75,803,Clouds,broken clouds,04n
1723453200,2024-08-12 09:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.31,,16.94,20.51,19.55,20.51,1016,,,81,1.92,312,,,,,,89,804,Clouds,overcast clouds,04n
1723456800,2024-08-12 10:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,20.75,10000,15.31,20.73,19,21.62,1017,,,71,2.57,360,,,,,,75,803,Clouds,broken clouds,04n
1723460400,2024-08-12 11:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,21.09,10000,14.73,21,19,21.65,1017,,,67,2.06,350,,,,,,40,802,Clouds,scattered clouds,03d
1723464000,2024-08-12 12:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,22.52,10000,14.63,22.42,20.48,22.85,1017,,,61,2.06,330,,,,,,75,803,Clouds,broken clouds,04d
1723467600,2024-08-12 13:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,23.74,10000,14.72,23.66,23.28,24.33,1018,,,57,3.6,330,,,,,,40,802,Clouds,scattered clouds,03d
1723471200,2024-08-12 14:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,25.25,10000,15.29,25.24,24.85,26,1018,,,54,2.57,360,,,,,,40,802,Clouds,scattered clouds,03d
1723474800,2024-08-12 15:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.28,10000,14.32,27.36,26.09,27.95,1018,,,45,4.63,330,,,,,,40,802,Clouds,scattered clouds,03d
1723478400,2024-08-12 16:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,27.6,10000,14.26,27.58,26.85,28.78,1017,,,44,5.66,330,7.72,,,,,40,802,Clouds,scattered clouds,03d
1723482000,2024-08-12 17:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,28.18,10000,14.06,27.97,27.33,28.83,1017,,,42,4.63,330,9.77,,,,,20,801,Clouds,few clouds,02d
1723485600,2024-08-12 18:00:00 +0000 UTC,-14400,District of Columbia,38.905985,-77.033418,29.29,10000,14.3,28.91,27.85,30.17,1016,,,40,2.57,0,,,,,,40,802,Clouds,scattered clouds,03d
